event_id,event_name,timestamp,session_id,user_pseudo_id,device_type,experiment_variant,query_string,results_count,zero_results_flag,latency_ms,product_id,rank_position,cart_price
EVT_3fa12509,search_query_submitted,2026-07-04 07:40:00,SES_8401873839,USR_79842,mobile,Control_Keyword,drpepr zero,13,False,589.0,,,
EVT_29a30913,search_query_submitted,2026-07-04 07:51:00,SES_0fc003d942,USR_26716,mobile,Variant_B_AI_Semantic,dark roast k-cup,27,False,190.0,,,
EVT_186949be,search_result_clicked,2026-07-04 07:51:07,SES_0fc003d942,USR_26716,mobile,Variant_B_AI_Semantic,dark roast k-cup,27,False,,KDP_SKU_1006,1.0,
EVT_dbdc189f,search_query_submitted,2026-07-04 09:47:00,SES_5f74359e56,ANONYMOUS_GUEST,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,9,False,171.0,,,
EVT_0586c431,search_query_submitted,2026-07-04 09:55:00,SES_82ef7f3f39,USR_64600,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,41,False,172.0,,,
EVT_72a7d656,search_result_clicked,2026-07-04 09:55:11,SES_82ef7f3f39,USR_64600,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,41,False,,KDP_SKU_1047,3.0,
EVT_07b82c5a,search_to_cart_added,2026-07-04 09:55:46,SES_82ef7f3f39,USR_64600,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,41,False,,KDP_SKU_1047,3.0,10.43
EVT_ddcf2ea0,search_query_submitted,2026-07-04 11:51:00,SES_cf7f38d187,USR_50019,tablet,Control_Keyword,espresso pods hazelnut,0,True,528.0,,,
EVT_d7f3a114,search_query_submitted,2026-07-04 12:01:00,SES_33dfdb9d32,USR_82756,mobile,Variant_B_AI_Semantic,keurig single serve machine,27,False,183.0,,,
EVT_1696bb38,search_query_submitted,2026-07-04 12:01:00,SES_5510660e11,USR_68190,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,35,False,128.0,,,
EVT_34eae875,search_query_submitted,2026-07-04 13:14:00,SES_a0b2c45011,USR_84600,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,28,False,94.0,,,
EVT_fa5bf88d,search_result_clicked,2026-07-04 13:14:09,SES_a0b2c45011,USR_84600,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,28,False,,KDP_SKU_1036,1.0,
EVT_ec07f14f,search_to_cart_added,2026-07-04 13:14:29,SES_a0b2c45011,USR_84600,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,28,False,,KDP_SKU_1036,1.0,30.28
EVT_e947a159,search_query_submitted,2026-07-04 15:38:00,SES_5c936d9489,USR_23926,tablet,Control_Keyword,dr pepper zero sugar 12oz,5,False,197.0,,,
EVT_2cce3b92,search_query_submitted,2026-07-04 16:49:00,SES_561dad9313,USR_46226,tablet,Control_Keyword,snapple peach tea diet,10,False,262.0,,,
EVT_e2afff39,search_result_clicked,2026-07-04 16:49:08,SES_561dad9313,USR_46226,tablet,Control_Keyword,snapple peach tea diet,10,False,,KDP_SKU_1027,7.0,
EVT_4d6d317b,search_query_submitted,2026-07-04 19:26:00,SES_f7d791b496,USR_79742,tablet,Control_Keyword,vanilla flavored coffee,15,False,415.0,,,
EVT_34d01f64,search_result_clicked,2026-07-04 19:26:10,SES_f7d791b496,USR_79742,tablet,Control_Keyword,vanilla flavored coffee,15,False,,KDP_SKU_1017,1.0,
EVT_caf06b74,search_query_submitted,2026-07-04 20:17:00,SES_beebfdcb91,USR_38074,mobile,Variant_B_AI_Semantic,espresso pods hazelnut,16,False,119.0,,,
EVT_b8dfcfc1,search_query_submitted,2026-07-04 20:59:00,SES_7b6631e829,USR_58690,desktop,Control_Keyword,dr pepper zero sugar 12oz,5,False,233.0,,,
EVT_fc80b422,search_query_submitted,2026-07-04 21:01:00,SES_112968ac9c,USR_59369,mobile,Control_Keyword,drpepr zero,22,False,639.0,,,
EVT_200f0481,search_result_clicked,2026-07-04 21:01:11,SES_112968ac9c,USR_59369,mobile,Control_Keyword,drpepr zero,22,False,,KDP_SKU_1058,4.0,
EVT_82d69fc7,search_query_submitted,2026-07-04 21:07:00,SES_5c235a750e,USR_95915,desktop,Variant_B_AI_Semantic,dark roast k-cup,21,False,202.0,,,
EVT_53774ece,search_result_clicked,2026-07-04 21:07:10,SES_5c235a750e,USR_95915,desktop,Variant_B_AI_Semantic,dark roast k-cup,21,False,,KDP_SKU_1072,3.0,
EVT_3fc17351,search_to_cart_added,2026-07-04 21:07:36,SES_5c235a750e,USR_95915,desktop,Variant_B_AI_Semantic,dark roast k-cup,21,False,,KDP_SKU_1072,3.0,47.48
EVT_c6d42834,search_query_submitted,2026-07-04 21:38:00,SES_680e11ed13,USR_47304,tablet,Variant_B_AI_Semantic,kcup pods discount,39,False,194.0,,,
EVT_7ea62ea3,search_result_clicked,2026-07-04 21:38:05,SES_680e11ed13,USR_47304,tablet,Variant_B_AI_Semantic,kcup pods discount,39,False,,KDP_SKU_1058,3.0,
EVT_070efd77,search_query_submitted,2026-07-04 22:24:00,SES_c20c3cac33,USR_54222,tablet,Variant_B_AI_Semantic,drpepr zero,33,False,98.0,,,
EVT_334ea3e1,search_result_clicked,2026-07-04 22:24:13,SES_c20c3cac33,USR_54222,tablet,Variant_B_AI_Semantic,drpepr zero,33,False,,KDP_SKU_1074,2.0,
EVT_bfce1f01,search_to_cart_added,2026-07-04 22:24:35,SES_c20c3cac33,USR_54222,tablet,Variant_B_AI_Semantic,drpepr zero,33,False,,KDP_SKU_1074,2.0,19.84
EVT_4262b876,search_query_submitted,2026-07-04 23:25:00,SES_405a50cd91,USR_88675,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,22,False,174.0,,,
EVT_9f43a3ca,search_query_submitted,2026-07-05 01:27:00,SES_ff8a130698,USR_54236,mobile,Control_Keyword,dr pepper zero sugar 12oz,15,False,309.0,,,
EVT_2610fe25,search_query_submitted,2026-07-05 01:36:00,SES_506405b4ba,USR_96595,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,23,False,98.0,,,
EVT_d1c8bbc6,search_result_clicked,2026-07-05 01:36:05,SES_506405b4ba,USR_96595,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,23,False,,KDP_SKU_1049,3.0,
EVT_b8b92917,search_query_submitted,2026-07-05 01:50:00,SES_09106b0040,USR_71066,desktop,Variant_B_AI_Semantic,caffeine free organic energy drink,26,False,90.0,,,
EVT_a96abd3e,search_result_clicked,2026-07-05 01:50:10,SES_09106b0040,USR_71066,desktop,Variant_B_AI_Semantic,caffeine free organic energy drink,26,False,,KDP_SKU_1020,2.0,
EVT_048e38dc,search_query_submitted,2026-07-05 02:56:00,SES_4da4d2a860,USR_82069,mobile,Variant_B_AI_Semantic,keurig single serve machine,33,False,196.0,,,
EVT_e0faa84c,search_result_clicked,2026-07-05 02:56:05,SES_4da4d2a860,USR_82069,mobile,Variant_B_AI_Semantic,keurig single serve machine,33,False,,KDP_SKU_1045,3.0,
EVT_23755be3,search_query_submitted,2026-07-05 03:36:00,SES_01a0b22949,USR_82684,tablet,Control_Keyword,kcup pods discount,5,False,325.0,,,
EVT_770f70e9,search_result_clicked,2026-07-05 03:36:05,SES_01a0b22949,USR_82684,tablet,Control_Keyword,kcup pods discount,5,False,,KDP_SKU_1081,9.0,
EVT_b6db950e,search_query_submitted,2026-07-05 04:33:00,SES_cba68bf8f8,USR_62699,desktop,Variant_B_AI_Semantic,cherry vanilla soda,39,False,130.0,,,
EVT_bbcd38ac,search_query_submitted,2026-07-05 04:49:00,SES_1b62d5fd26,USR_64827,mobile,Control_Keyword,kcup pods discount,21,False,506.0,,,
EVT_a00ba3e8,search_result_clicked,2026-07-05 04:49:05,SES_1b62d5fd26,USR_64827,mobile,Control_Keyword,kcup pods discount,21,False,,KDP_SKU_1084,6.0,
EVT_4e5cf5e0,search_query_submitted,2026-07-05 04:55:00,SES_211c99f8ec,USR_72371,desktop,Control_Keyword,kcup pods discount,14,False,314.0,,,
EVT_16b20461,search_result_clicked,2026-07-05 04:55:15,SES_211c99f8ec,USR_72371,desktop,Control_Keyword,kcup pods discount,14,False,,KDP_SKU_1043,3.0,
EVT_93f58c67,search_to_cart_added,2026-07-05 04:55:55,SES_211c99f8ec,USR_72371,desktop,Control_Keyword,kcup pods discount,14,False,,KDP_SKU_1043,3.0,16.02
EVT_f5ce093f,search_query_submitted,2026-07-05 05:38:00,SES_29d08ec8c0,USR_90960,desktop,Variant_B_AI_Semantic,snapple peach tea diet,45,False,197.0,,,
EVT_7e2c928f,search_query_submitted,2026-07-05 05:56:00,SES_586fa15ce5,ANONYMOUS_GUEST,mobile,Variant_B_AI_Semantic,kcup pods discount,43,False,119.0,,,
EVT_39929ec2,search_result_clicked,2026-07-05 05:56:06,SES_586fa15ce5,ANONYMOUS_GUEST,mobile,Variant_B_AI_Semantic,kcup pods discount,43,False,,KDP_SKU_1077,3.0,
EVT_58845609,search_query_submitted,2026-07-05 06:02:00,SES_727515c8b4,USR_37424,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,42,False,128.0,,,
EVT_26513649,search_result_clicked,2026-07-05 06:02:09,SES_727515c8b4,USR_37424,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,42,False,,KDP_SKU_1041,2.0,
EVT_17f8247a,search_to_cart_added,2026-07-05 06:02:24,SES_727515c8b4,USR_37424,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,42,False,,KDP_SKU_1041,2.0,36.99
EVT_88ba35de,search_query_submitted,2026-07-05 06:21:00,SES_786add6801,USR_62550,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,27,False,163.0,,,
EVT_cf2297e9,search_result_clicked,2026-07-05 06:21:07,SES_786add6801,USR_62550,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,27,False,,KDP_SKU_1043,1.0,
EVT_220e4953,search_query_submitted,2026-07-05 06:57:00,SES_b2dc887f3f,USR_66068,tablet,Control_Keyword,espresso pods hazelnut,0,True,619.0,,,
EVT_587ffe6b,search_query_submitted,2026-07-05 07:42:00,SES_d9858cd30a,USR_67131,tablet,Variant_B_AI_Semantic,cherry vanilla soda,26,False,105.0,,,
EVT_ca57e63e,search_result_clicked,2026-07-05 07:42:03,SES_d9858cd30a,USR_67131,tablet,Variant_B_AI_Semantic,cherry vanilla soda,26,False,,KDP_SKU_1072,3.0,
EVT_52bb215d,search_query_submitted,2026-07-05 07:45:00,SES_dfb2524beb,USR_79081,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,14,False,215.0,,,
EVT_afec8a77,search_query_submitted,2026-07-05 08:08:00,SES_8b21103554,USR_52317,tablet,Control_Keyword,cherry vanilla soda,9,False,267.0,,,
EVT_efd94c29,search_query_submitted,2026-07-05 08:09:00,SES_f90ea9f203,USR_32099,desktop,Control_Keyword,caffeine free organic energy drink,0,True,579.0,,,
EVT_1aa61760,search_query_submitted,2026-07-05 09:34:00,SES_35bc085954,USR_65353,mobile,Control_Keyword,vanilla flavored coffee,9,False,376.0,,,
EVT_28a14596,search_result_clicked,2026-07-05 09:34:08,SES_35bc085954,USR_65353,mobile,Control_Keyword,vanilla flavored coffee,9,False,,KDP_SKU_1082,6.0,
EVT_0826c024,search_query_submitted,2026-07-05 09:41:00,SES_b9217aecf2,USR_73198,desktop,Control_Keyword,espresso pods hazelnut,0,True,565.0,,,
EVT_8a2f4e3c,search_query_submitted,2026-07-05 09:42:00,SES_7ec0b5ef05,USR_95267,mobile,Variant_B_AI_Semantic,snapple peach tea diet,26,False,95.0,,,
EVT_9f2ccb68,search_result_clicked,2026-07-05 09:42:14,SES_7ec0b5ef05,USR_95267,mobile,Variant_B_AI_Semantic,snapple peach tea diet,26,False,,KDP_SKU_1049,3.0,
EVT_24be0bf9,search_query_submitted,2026-07-05 10:38:00,SES_9bd7e23700,USR_39571,tablet,Control_Keyword,cherry vanilla soda,19,False,367.0,,,
EVT_fa0709dc,search_result_clicked,2026-07-05 10:38:04,SES_9bd7e23700,USR_39571,tablet,Control_Keyword,cherry vanilla soda,19,False,,KDP_SKU_1046,9.0,
EVT_f1fa0da2,search_query_submitted,2026-07-05 10:47:00,SES_a3a3be9212,USR_17149,desktop,Control_Keyword,caffeine free organic energy drink,0,True,411.0,,,
EVT_ad460fa0,search_query_submitted,2026-07-05 13:44:00,SES_bb53872440,USR_69597,mobile,Control_Keyword,drpepr zero,2,False,624.0,,,
EVT_8d0a1720,search_result_clicked,2026-07-05 13:44:04,SES_bb53872440,USR_69597,mobile,Control_Keyword,drpepr zero,2,False,,KDP_SKU_1053,6.0,
EVT_6df020fa,search_query_submitted,2026-07-05 15:13:00,SES_4c24af48c5,USR_54350,desktop,Control_Keyword,snapple peach tea diet,4,False,348.0,,,
EVT_1b594084,search_result_clicked,2026-07-05 15:13:14,SES_4c24af48c5,USR_54350,desktop,Control_Keyword,snapple peach tea diet,4,False,,KDP_SKU_1069,5.0,
EVT_8550b258,search_query_submitted,2026-07-05 16:54:00,SES_1d64ed73c2,USR_49976,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,32,False,191.0,,,
EVT_fcadcc8b,search_result_clicked,2026-07-05 16:54:11,SES_1d64ed73c2,USR_49976,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,32,False,,KDP_SKU_1063,2.0,
EVT_a10ea36a,search_query_submitted,2026-07-05 16:58:00,SES_118b3c98b3,USR_49131,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,16,False,171.0,,,
EVT_51b2ec97,search_result_clicked,2026-07-05 16:58:10,SES_118b3c98b3,USR_49131,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,16,False,,KDP_SKU_1018,2.0,
EVT_68aaa9c7,search_query_submitted,2026-07-05 17:48:00,SES_b957f27145,USR_62162,desktop,Control_Keyword,keurig single serve machine,17,False,180.0,,,
EVT_7ee77101,search_query_submitted,2026-07-05 18:23:00,SES_473d1a73a1,USR_90004,desktop,Control_Keyword,drpepr zero,22,False,434.0,,,
EVT_d0ad7c16,search_result_clicked,2026-07-05 18:23:11,SES_473d1a73a1,USR_90004,desktop,Control_Keyword,drpepr zero,22,False,,KDP_SKU_1034,5.0,
EVT_d3c501d8,search_query_submitted,2026-07-05 18:56:00,SES_a835d7a432,USR_34050,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,36,False,220.0,,,
EVT_5f55c1bd,search_query_submitted,2026-07-05 19:06:00,SES_ea030fb12a,USR_98716,desktop,Control_Keyword,vanilla flavored coffee,12,False,296.0,,,
EVT_daa9d0f2,search_result_clicked,2026-07-05 19:06:09,SES_ea030fb12a,USR_98716,desktop,Control_Keyword,vanilla flavored coffee,12,False,,KDP_SKU_1065,4.0,
EVT_80633125,search_query_submitted,2026-07-05 19:44:00,SES_f731a303bb,USR_88883,tablet,Variant_B_AI_Semantic,espresso pods hazelnut,0,True,194.0,,,
EVT_0403d800,search_query_submitted,2026-07-05 20:31:00,SES_5316584a52,USR_46666,mobile,Variant_B_AI_Semantic,espresso pods hazelnut,23,False,172.0,,,
EVT_45de1b08,search_result_clicked,2026-07-05 20:31:08,SES_5316584a52,USR_46666,mobile,Variant_B_AI_Semantic,espresso pods hazelnut,23,False,,KDP_SKU_1075,3.0,
EVT_d13a51eb,search_to_cart_added,2026-07-05 20:31:30,SES_5316584a52,USR_46666,mobile,Variant_B_AI_Semantic,espresso pods hazelnut,23,False,,KDP_SKU_1075,3.0,34.83
EVT_aa75e24a,search_query_submitted,2026-07-05 21:46:00,SES_01200e174a,USR_39817,mobile,Control_Keyword,vanilla flavored coffee,22,False,540.0,,,
EVT_6e65602b,search_query_submitted,2026-07-05 23:18:00,SES_7412209069,USR_59192,tablet,Variant_B_AI_Semantic,espresso pods hazelnut,0,True,142.0,,,
EVT_a5c66e38,search_query_submitted,2026-07-06 00:06:00,SES_79e8c922a6,USR_68733,mobile,Variant_B_AI_Semantic,caffeine free organic energy drink,39,False,84.0,,,
EVT_60e28816,search_result_clicked,2026-07-06 00:06:03,SES_79e8c922a6,USR_68733,mobile,Variant_B_AI_Semantic,caffeine free organic energy drink,39,False,,KDP_SKU_1022,3.0,
EVT_e48ea512,search_query_submitted,2026-07-06 00:16:00,SES_9bf766909f,USR_67941,tablet,Control_Keyword,kcup pods discount,22,False,519.0,,,
EVT_d408c35a,search_result_clicked,2026-07-06 00:16:12,SES_9bf766909f,USR_67941,tablet,Control_Keyword,kcup pods discount,22,False,,KDP_SKU_1017,1.0,
EVT_db624878,search_to_cart_added,2026-07-06 00:16:41,SES_9bf766909f,USR_67941,tablet,Control_Keyword,kcup pods discount,22,False,,KDP_SKU_1017,1.0,15.69
EVT_5b8c0409,search_query_submitted,2026-07-06 00:44:00,SES_a12efe3f66,USR_57349,mobile,Variant_B_AI_Semantic,dark roast k-cup,10,False,162.0,,,
EVT_eee9a36f,search_result_clicked,2026-07-06 00:44:14,SES_a12efe3f66,USR_57349,mobile,Variant_B_AI_Semantic,dark roast k-cup,10,False,,KDP_SKU_1038,2.0,
EVT_c623daeb,search_to_cart_added,2026-07-06 00:44:53,SES_a12efe3f66,USR_57349,mobile,Variant_B_AI_Semantic,dark roast k-cup,10,False,,KDP_SKU_1038,2.0,33.2
EVT_1d707f02,search_query_submitted,2026-07-06 03:47:00,SES_0857bed973,USR_59474,tablet,Control_Keyword,cherry vanilla soda,13,False,207.0,,,
EVT_7838d707,search_result_clicked,2026-07-06 03:47:05,SES_0857bed973,USR_59474,tablet,Control_Keyword,cherry vanilla soda,13,False,,KDP_SKU_1017,10.0,
EVT_ea91ad78,search_to_cart_added,2026-07-06 03:47:33,SES_0857bed973,USR_59474,tablet,Control_Keyword,cherry vanilla soda,13,False,,KDP_SKU_1017,10.0,15.69
EVT_c7bdd010,search_query_submitted,2026-07-06 04:01:00,SES_9e84787562,USR_62923,desktop,Variant_B_AI_Semantic,keurig single serve machine,22,False,104.0,,,
EVT_ed545124,search_result_clicked,2026-07-06 04:01:15,SES_9e84787562,USR_62923,desktop,Variant_B_AI_Semantic,keurig single serve machine,22,False,,KDP_SKU_1033,2.0,
EVT_5ec590e1,search_to_cart_added,2026-07-06 04:01:35,SES_9e84787562,USR_62923,desktop,Variant_B_AI_Semantic,keurig single serve machine,22,False,,KDP_SKU_1033,2.0,29.58
EVT_6f7246c9,search_query_submitted,2026-07-06 04:04:00,SES_e3bdd064b5,USR_23751,tablet,Control_Keyword,vanilla flavored coffee,11,False,238.0,,,
EVT_14eae0f4,search_query_submitted,2026-07-06 04:17:00,SES_0dd3219697,USR_62947,mobile,Control_Keyword,keurig single serve machine,15,False,439.0,,,
EVT_6d9e801c,search_result_clicked,2026-07-06 04:17:04,SES_0dd3219697,USR_62947,mobile,Control_Keyword,keurig single serve machine,15,False,,KDP_SKU_1071,6.0,
EVT_413c2f35,search_query_submitted,2026-07-06 04:51:00,SES_b293f3b781,USR_55693,desktop,Control_Keyword,kcup pods discount,5,False,387.0,,,
EVT_cb5a5229,search_query_submitted,2026-07-06 06:05:00,SES_b7b0189685,USR_93928,tablet,Variant_B_AI_Semantic,drpepr zero,11,False,92.0,,,
EVT_073a7118,search_result_clicked,2026-07-06 06:05:04,SES_b7b0189685,USR_93928,tablet,Variant_B_AI_Semantic,drpepr zero,11,False,,KDP_SKU_1018,3.0,
EVT_2e92272e,search_to_cart_added,2026-07-06 06:05:33,SES_b7b0189685,USR_93928,tablet,Variant_B_AI_Semantic,drpepr zero,11,False,,KDP_SKU_1018,3.0,31.92
EVT_b533ee6d,search_query_submitted,2026-07-06 07:28:00,SES_ca0ccd6efc,USR_31514,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,32,False,204.0,,,
EVT_301b3c16,search_result_clicked,2026-07-06 07:28:13,SES_ca0ccd6efc,USR_31514,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,32,False,,KDP_SKU_1060,3.0,
EVT_7df11be7,search_query_submitted,2026-07-06 08:02:00,SES_49a2c6a0a8,USR_29369,desktop,Control_Keyword,dark roast k-cup,20,False,538.0,,,
EVT_fb6d5f19,search_result_clicked,2026-07-06 08:02:05,SES_49a2c6a0a8,USR_29369,desktop,Control_Keyword,dark roast k-cup,20,False,,KDP_SKU_1029,7.0,
EVT_6678cb7b,search_query_submitted,2026-07-06 09:04:00,SES_b80749a8e4,USR_25725,tablet,Variant_B_AI_Semantic,keurig single serve machine,32,False,127.0,,,
EVT_fa139a80,search_result_clicked,2026-07-06 09:04:13,SES_b80749a8e4,USR_25725,tablet,Variant_B_AI_Semantic,keurig single serve machine,32,False,,KDP_SKU_1030,2.0,
EVT_0ca0ab86,search_query_submitted,2026-07-06 09:49:00,SES_e4e5d32ec5,USR_34227,mobile,Variant_B_AI_Semantic,snapple peach tea diet,29,False,157.0,,,
EVT_4504a043,search_query_submitted,2026-07-06 11:15:00,SES_1c7d7ecd30,USR_40102,mobile,Variant_B_AI_Semantic,keurig single serve machine,25,False,128.0,,,
EVT_adcb177f,search_result_clicked,2026-07-06 11:15:06,SES_1c7d7ecd30,USR_40102,mobile,Variant_B_AI_Semantic,keurig single serve machine,25,False,,KDP_SKU_1033,1.0,
EVT_56b02025,search_to_cart_added,2026-07-06 11:15:17,SES_1c7d7ecd30,USR_40102,mobile,Variant_B_AI_Semantic,keurig single serve machine,25,False,,KDP_SKU_1033,1.0,29.58
EVT_eef5e5a4,search_query_submitted,2026-07-06 11:23:00,SES_e92e6396fc,USR_43332,desktop,Control_Keyword,caffeine free organic energy drink,0,True,538.0,,,
EVT_53410d63,search_query_submitted,2026-07-06 11:47:00,SES_ab62f47adf,USR_57477,desktop,Control_Keyword,espresso pods hazelnut,0,True,349.0,,,
EVT_5a4864c1,search_query_submitted,2026-07-06 11:50:00,SES_2113744629,USR_56101,tablet,Variant_B_AI_Semantic,cherry vanilla soda,41,False,165.0,,,
EVT_f8902a65,search_result_clicked,2026-07-06 11:50:05,SES_2113744629,USR_56101,tablet,Variant_B_AI_Semantic,cherry vanilla soda,41,False,,KDP_SKU_1036,2.0,
EVT_6d074253,search_query_submitted,2026-07-06 12:32:00,SES_48845788b2,USR_91232,tablet,Control_Keyword,snapple peach tea diet,24,False,411.0,,,
EVT_16c3c79e,search_result_clicked,2026-07-06 12:32:08,SES_48845788b2,USR_91232,tablet,Control_Keyword,snapple peach tea diet,24,False,,KDP_SKU_1039,6.0,
EVT_405ee23a,search_query_submitted,2026-07-06 12:41:00,SES_78d9cc006b,USR_69596,mobile,Variant_B_AI_Semantic,keurig single serve machine,15,False,103.0,,,
EVT_d71d6801,search_result_clicked,2026-07-06 12:41:11,SES_78d9cc006b,USR_69596,mobile,Variant_B_AI_Semantic,keurig single serve machine,15,False,,KDP_SKU_1078,1.0,
EVT_7fc54d76,search_query_submitted,2026-07-06 12:42:00,SES_0266561634,USR_22752,desktop,Variant_B_AI_Semantic,drpepr zero,12,False,107.0,,,
EVT_4fffdf50,search_query_submitted,2026-07-06 13:07:00,SES_21f4426750,USR_60432,mobile,Variant_B_AI_Semantic,kcup pods discount,24,False,82.0,,,
EVT_7a0b136d,search_result_clicked,2026-07-06 13:07:15,SES_21f4426750,USR_60432,mobile,Variant_B_AI_Semantic,kcup pods discount,24,False,,KDP_SKU_1082,2.0,
EVT_b72471cb,search_query_submitted,2026-07-06 13:11:00,SES_f0f0ace155,USR_77181,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,24,False,129.0,,,
EVT_9d28518b,search_query_submitted,2026-07-06 15:30:00,SES_4206dd5c38,USR_29315,tablet,Variant_B_AI_Semantic,drpepr zero,18,False,83.0,,,
EVT_13fff0be,search_result_clicked,2026-07-06 15:30:09,SES_4206dd5c38,USR_29315,tablet,Variant_B_AI_Semantic,drpepr zero,18,False,,KDP_SKU_1055,2.0,
EVT_f567a92b,search_query_submitted,2026-07-06 16:42:00,SES_b5db5c669c,USR_63562,desktop,Variant_B_AI_Semantic,dark roast k-cup,44,False,213.0,,,
EVT_e88e9a97,search_result_clicked,2026-07-06 16:42:14,SES_b5db5c669c,USR_63562,desktop,Variant_B_AI_Semantic,dark roast k-cup,44,False,,KDP_SKU_1076,1.0,
EVT_f38feedf,search_query_submitted,2026-07-06 17:45:00,SES_ce5c2871fe,USR_87777,desktop,Variant_B_AI_Semantic,cherry vanilla soda,23,False,88.0,,,
EVT_7162ed38,search_result_clicked,2026-07-06 17:45:12,SES_ce5c2871fe,USR_87777,desktop,Variant_B_AI_Semantic,cherry vanilla soda,23,False,,KDP_SKU_1002,3.0,
EVT_9f6c8755,search_query_submitted,2026-07-06 19:39:00,SES_8001804a1a,ANONYMOUS_GUEST,mobile,Variant_B_AI_Semantic,snapple peach tea diet,35,False,186.0,,,
